N1,N2,T_split,mig,Fst,dxy,segsites1,segsites2,pi1,pi2,tajima1,tajima2
75000.0,150000.0,339,0,0.0008259861578067129,0.006884277326106611,0.04013333333333333,0.04918666666666666,0.006870449897750591,0.00687537825512503,-0.09402763720684225,-0.2580723301933956
75000.0,150000.0,229,0,0.0005468898602860595,0.007007598135829804,0.04028,0.04833333333333333,0.007009449847872777,0.00699042526531127,-0.04139144217501063,-0.1596991958013356
75000.0,150000.0,283,0,0.0008627239137942722,0.006807136096739728,0.03934,0.04711333333333333,0.006795147887675276,0.006795653837957624,-0.06539354087976137,-0.16758739054012567
75000.0,150000.0,317,0,0.0003559349992507954,0.007181273199474367,0.040933333333333335,0.04956,0.0071794468552048045,0.007172878915739648,-0.015784904618668938,-0.15763799446666785
75000.0,150000.0,318,0,0.0004481246036045494,0.0069934658577646075,0.04092666666666667,0.048273333333333335,0.007006731009027939,0.0069676705451135485,-0.09381523926863446,-0.16561585981010826
75000.0,150000.0,356,0,0.0005561586452035305,0.006912322411102879,0.039266666666666665,0.04735333333333333,0.006910137163948396,0.0068991388143033175,-0.004874415134949225,-0.1380798582487339
75000.0,150000.0,266,0,0.0007384017057545655,0.00681786595631106,0.039286666666666664,0.0471,0.006782227043742878,0.006833382431914039,-0.06715077037559362,-0.15050607933020585
75000.0,150000.0,218,0,0.00038239089439562335,0.007186572123675742,0.04088,0.04869333333333333,0.007177033767270245,0.007185122362869162,-0.012623968485860088,-0.10026649911142771
75000.0,150000.0,278,0,0.0006849944121695151,0.006670503613369471,0.03861333333333333,0.04735333333333333,0.006660429447852866,0.006662313259173963,-0.06982896210325248,-0.23955461636543024
75000.0,150000.0,228,0,0.00063186986120356,0.006675311037201262,0.038893333333333335,0.046413333333333334,0.006654345852661064,0.006679415164301216,-0.09585746507038251,-0.17426092653763503
75000.0,150000.0,386,0,0.0011864445188388695,0.006877750369549129,0.03888666666666667,0.048113333333333334,0.006828407900643497,0.006894491241529165,-0.01198652947337299,-0.18673718807993317
